Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Code Mois,Mois,Unité,Valeur,Symbole,Description du Symbole
"PP","Prix à la Production","705","Slovénie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","97.89","I","Valeur imputée"
"PP","Prix à la Production","705","Slovénie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","92.1","I","Valeur imputée"
"PP","Prix à la Production","705","Slovénie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","92.31","I","Valeur imputée"
"PP","Prix à la Production","705","Slovénie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","95.21","I","Valeur imputée"
"PP","Prix à la Production","705","Slovénie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","90.07","I","Valeur imputée"
"PP","Prix à la Production","144","Sri Lanka","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","102.81","I","Valeur imputée"
"PP","Prix à la Production","144","Sri Lanka","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","145.58","I","Valeur imputée"
"PP","Prix à la Production","144","Sri Lanka","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","154.76","I","Valeur imputée"
"PP","Prix à la Production","144","Sri Lanka","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","162.48","I","Valeur imputée"
"PP","Prix à la Production","144","Sri Lanka","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","224.72","I","Valeur imputée"
"PP","Prix à la Production","752","Suède","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","103.51","I","Valeur imputée"
"PP","Prix à la Production","752","Suède","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","109.63","I","Valeur imputée"
"PP","Prix à la Production","752","Suède","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","113.01","I","Valeur imputée"
"PP","Prix à la Production","752","Suède","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","113.05","I","Valeur imputée"
"PP","Prix à la Production","752","Suède","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","117.1","I","Valeur imputée"
"PP","Prix à la Production","756","Suisse","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","98.67","I","Valeur imputée"
"PP","Prix à la Production","756","Suisse","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","99.78","I","Valeur imputée"
"PP","Prix à la Production","756","Suisse","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","98.22","I","Valeur imputée"
"PP","Prix à la Production","756","Suisse","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","97.93","I","Valeur imputée"
"PP","Prix à la Production","756","Suisse","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","97.97","I","Valeur imputée"
"PP","Prix à la Production","740","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","119.73","I","Valeur imputée"
"PP","Prix à la Production","740","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","150.89","I","Valeur imputée"
"PP","Prix à la Production","740","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","155.33","I","Valeur imputée"
"PP","Prix à la Production","740","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","150","I","Valeur imputée"
"PP","Prix à la Production","740","Suriname","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","144.67","I","Valeur imputée"
"PP","Prix à la Production","762","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","95.63","I","Valeur imputée"
"PP","Prix à la Production","762","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","85.18","I","Valeur imputée"
"PP","Prix à la Production","762","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","83.78","I","Valeur imputée"
"PP","Prix à la Production","762","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","89.33","I","Valeur imputée"
"PP","Prix à la Production","762","Tadjikistan","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","78.71","I","Valeur imputée"
"PP","Prix à la Production","203","Tchéquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","99.08","I","Valeur imputée"
"PP","Prix à la Production","203","Tchéquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","98.07","I","Valeur imputée"
"PP","Prix à la Production","203","Tchéquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","97.23","I","Valeur imputée"
"PP","Prix à la Production","203","Tchéquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","97.86","I","Valeur imputée"
"PP","Prix à la Production","203","Tchéquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","95.9","I","Valeur imputée"
"PP","Prix à la Production","764","Thaïlande","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","94.67","I","Valeur imputée"
"PP","Prix à la Production","764","Thaïlande","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","94.52","I","Valeur imputée"
"PP","Prix à la Production","764","Thaïlande","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","87.21","I","Valeur imputée"
"PP","Prix à la Production","764","Thaïlande","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","93.43","I","Valeur imputée"
"PP","Prix à la Production","764","Thaïlande","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","89.85","I","Valeur imputée"
"PP","Prix à la Production","768","Togo","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","71.92","I","Valeur imputée"
"PP","Prix à la Production","768","Togo","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","51.34","I","Valeur imputée"
"PP","Prix à la Production","768","Togo","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","55.08","I","Valeur imputée"
"PP","Prix à la Production","768","Togo","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","71.6","I","Valeur imputée"
"PP","Prix à la Production","768","Togo","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","88.12","I","Valeur imputée"
"PP","Prix à la Production","780","Trinité-et-Tobago","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","110.64","I","Valeur imputée"
"PP","Prix à la Production","780","Trinité-et-Tobago","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","108.33","I","Valeur imputée"
"PP","Prix à la Production","780","Trinité-et-Tobago","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","113.25","I","Valeur imputée"
"PP","Prix à la Production","780","Trinité-et-Tobago","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","115.33","I","Valeur imputée"
"PP","Prix à la Production","780","Trinité-et-Tobago","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","117.41","I","Valeur imputée"
"PP","Prix à la Production","788","Tunisie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","110.62","I","Valeur imputée"
"PP","Prix à la Production","788","Tunisie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","124.63","I","Valeur imputée"
"PP","Prix à la Production","788","Tunisie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","104.64","I","Valeur imputée"
"PP","Prix à la Production","788","Tunisie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","105.34","I","Valeur imputée"
"PP","Prix à la Production","788","Tunisie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","108.52","I","Valeur imputée"
"PP","Prix à la Production","795","Turkménistan","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","89.24","I","Valeur imputée"
"PP","Prix à la Production","795","Turkménistan","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","87.86","I","Valeur imputée"
"PP","Prix à la Production","795","Turkménistan","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","88.92","I","Valeur imputée"
"PP","Prix à la Production","795","Turkménistan","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","98.55","I","Valeur imputée"
"PP","Prix à la Production","795","Turkménistan","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","108.19","I","Valeur imputée"
"PP","Prix à la Production","792","Turquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","111.26","I","Valeur imputée"
"PP","Prix à la Production","792","Turquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","121.45","I","Valeur imputée"
"PP","Prix à la Production","792","Turquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","147.52","I","Valeur imputée"
"PP","Prix à la Production","792","Turquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","196.39","I","Valeur imputée"
"PP","Prix à la Production","792","Turquie","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","247.28","I","Valeur imputée"
"PP","Prix à la Production","804","Ukraine","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","111.79","I","Valeur imputée"
"PP","Prix à la Production","804","Ukraine","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","146.77","I","Valeur imputée"
"PP","Prix à la Production","804","Ukraine","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","149.99","I","Valeur imputée"
"PP","Prix à la Production","804","Ukraine","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","153.86","I","Valeur imputée"
"PP","Prix à la Production","804","Ukraine","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","143.06","I","Valeur imputée"
"PP","Prix à la Production","858","Uruguay","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","96.43","I","Valeur imputée"
"PP","Prix à la Production","858","Uruguay","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","99.11","I","Valeur imputée"
"PP","Prix à la Production","858","Uruguay","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","109.82","I","Valeur imputée"
"PP","Prix à la Production","858","Uruguay","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","120.54","I","Valeur imputée"
"PP","Prix à la Production","858","Uruguay","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","131.25","I","Valeur imputée"
"PP","Prix à la Production","704","Viet Nam","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","96.2","I","Valeur imputée"
"PP","Prix à la Production","704","Viet Nam","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","92.35","I","Valeur imputée"
"PP","Prix à la Production","704","Viet Nam","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","103.41","I","Valeur imputée"
"PP","Prix à la Production","704","Viet Nam","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","115.09","I","Valeur imputée"
"PP","Prix à la Production","704","Viet Nam","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","126.78","I","Valeur imputée"
"PP","Prix à la Production","887","Yémen","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","89.74","I","Valeur imputée"
"PP","Prix à la Production","887","Yémen","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","70.51","I","Valeur imputée"
"PP","Prix à la Production","887","Yémen","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","48.85","I","Valeur imputée"
"PP","Prix à la Production","887","Yémen","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","37.83","I","Valeur imputée"
"PP","Prix à la Production","887","Yémen","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","15.94","I","Valeur imputée"
"PP","Prix à la Production","716","Zimbabwe","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2016","2016","7021","Valeur annuel","","97.3","I","Valeur imputée"
"PP","Prix à la Production","716","Zimbabwe","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2017","2017","7021","Valeur annuel","","97.3","I","Valeur imputée"
"PP","Prix à la Production","716","Zimbabwe","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2018","2018","7021","Valeur annuel","","113.51","I","Valeur imputée"
"PP","Prix à la Production","716","Zimbabwe","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2019","2019","7021","Valeur annuel","","81.85","I","Valeur imputée"
"PP","Prix à la Production","716","Zimbabwe","5539","Indice des prix à la production (2014-2016 = 100)","21121b","Viande poids vif, poulet, fraîche ou réfrigérée","2020","2020","7021","Valeur annuel","","59.78","I","Valeur imputée"
