Pays,Année,code_pays,Croiss_PIB/pers/an(%),Frais_prop_intellectuelle_$,Com_informatique(%),Impor_de_biens_$,Importations_biens_services_$,services_dImportations_$,Services de voyage(%),Invest_étranger_direct_$,Import_biens_services_et_rev_ primaires_$,Services_transport(%),Impor_biens_services_croiss_an(%),Encours_dette_extérieure(% du RNB),Dép_éducation(% du RNB) ,Consommation de capital fixe (% du RNB),Taux_scolarisation_primaire(% ), Enfants_non_scolarisés(% garçons),Import_energie(%),Terres_agricoles(km²)Pop Urbaine,Émission_CO2_résidentiels_ et_services_commerciaux(%),Pop_agglo_urb(+1 million/hab),Densi_pop(hab/km²),pop_grande_ville(%),Croiss_pop_urb/an(%),Pop_urb,Ratio_réserves_liquidités_bancaires(%),Taux_intérêt_dépôts(%),Inflation_prix_conso(%/an),Distri_auto_(DAB/100ml),Risk_décès_maternel(%),Abo_bande_fixe, Abo_tél_fixe, Expo_hi_tech(%prod_manuf),Trans_aérien_fret(millions de tonnes-km) ,Indice_connec_trans_maritimes,Lignes_ferroviaires(km_total), Revenus_détenus_20%,Impor_services_commerciaux($),Impor_prod_alimentaires(%impor_marchandises),Commerce_marchandises(%_PIB),Dette_administration_total(%_PIB),Salariés_total(%),Travailleurs_indé(%),Pop_réfugiée,Chômage_éduc_sup(%_femmes) ,jeunes_sans_études_emploi(%)
Sweden,2009,SWE,-5.15126272885315,1855773288.71431,59.8340648640687,118525730733.289,166646070765.345,48120340032.0562,21.9275742195031,17513961646.6557,207327558574.888,22.2040762820934,-14.5353054423883,..,6.37,17.2686935576958,99.3342,..,33.1674268843326,30672,5.50233357897323,1335197,22.8274214371936,16.9127349304115,1.03580660075872,7894625,5.16152364372105,..,-0.494460544378046,42.8,0.0087517510208347,2945093,5140000,18.770131630985,..,30.1273137487,9946,14.3,47912485106.4283,9.8747545726475,57.4194150307363,46.9234851176251,89.3099975585938,14.7399997711182,15,4.09999990463257,9.60000038146973
Switzerland,2009,CHE,-3.29552116829664,13308983508.3838,42.8057344623942,204203289896.695,285162858304.384,80959568407.6888,14.2404149197422,-2954454436.52639,371434458065.461,13.1710587595952,-3.12996465987946,..,4.58,22.9658714584127,..,0.73649001121521,52.5998001697148,15375,35.7074340527578,1243777,195.966975402369,21.828354148868,1.28345836397255,5697988,..,0.0916666666666667,-0.480481936423328,94.91,0.00856990079877819,2741199,5131810,26.4473890195306,1057.893,..,3599,12.3,80746947663.7619,4.78132651384142,58.7338010012515,21.5466330630229,84.75,17.2199993133545,19,3.48000001907349,8.05000019073486
Tajikistan,2009,TJK,1.71572808954097,82800,55.9581552718499,2542645737.838,2833770125.862,291124388.024,1.72070778199009,-149060550,2923010187.762,48.9367151501767,-3.99999910362516,44.7851769816925,3.50666666666666,6.37999130879716,98.63515,..,29.7906116664306,47594,0,..,52.6204058302372,36.0454893406759,2.13226569090352,1952985,26.8871964877706,7.58063046634046,6.44823481066691,3.61,0.106030372390106,4400,347260,..,5.948,..,616,12.7,288444688.024,..,71.8950287223986,..,59.0699996948242,38.2599983215332,556,6.13000011444092,42.2000007629395
Turkiye,2009,TUR,-6.02791266949811,648000000,9.37849006030824,134494000000,151584000000,17090000000,26.7700409596255,-7032000000,165074000000,37.9929783499122,-14.6617009002905,43.4574698883523,3.27630534192034,16.4047508330656,95.35128,3.84007000923157,69.035881178924,389110,18.3348268204309,25001389,92.6697322089835,24.211541044611,2.11740453233486,50096869,14.5200917351731,17.6491666666667,6.25097663090625,45.85,0.0587563579203383,6450287,16534356,2.00552498546662,856.034,37.3148996639,9080,10.8,15974000000,4.33377158597111,37.4374356302948,48.4710258625545,60.0299987792969,36.5800018310547,146378,14.3999996185303,34.939998626709
Turkmenistan,2009,TKM,4.57060341159439,..,..,..,..,..,..,..,..,..,..,4.24042891975606,2.32,15.959638120271,..,..,-106.762241067235,342050,26.6920304365238,..,10.6568063328581,27.0147415615203,2.08502358452582,2412431,..,..,..,..,0.034463300382329,465,494312,..,9.234,..,3110,..,..,..,58.3742688028328,..,57.189998626709,38.1500015258789,734,..,..
United Kingdom,2009,GBR,-4.96888826969469,10159394286.3638,44.0774459333404,494206198573.912,677873732686.806,183667534112.894,33.135767101994,-62945021961.1457,977367029033.087,13.2612514850475,-7.77033594929786,..,4.95,15.1719460741494,98.07041,1.75601005554199,19.1199150615843,173250,20.2625620482452,16214383,257.414417393461,15.6886527188865,1.09510526789302,50463084,..,..,1.96173173560107,121.15,0.0185969498070932,17877223,33506000,20.4516079685381,6615.125,79.1385745,16239,12,177243743663.736,9.70336645805312,36.3186815531237,121.319808364159,86.4000015258789,18.0100002288818,155,3.42000007629395,13.2200002670288
Uzbekistan,2009,UZB,6.24304120931146,1315786.98,21.5355702670691,9125753173.71485,11763933379.0612,2638180205.34634,39.7627327247024,-608776388.262,12116733596.183,50.1079003997267,2.6770824193906,21.0793159058793,9.3747642,8.52899339982047,90.8622,6.04620981216431,-28.4709015423957,257790,33.9548478129409,2218383,63.6947321336407,15.8289024101872,2.64891238299525,14014762,..,..,..,1.86,0.0888601520065409,88735,1856592,..,75.994,..,4230,..,2629180205.34634,..,58.6478340718898,..,56.0999984741211,41.9500007629395,6662,..,..
Lebanon,2009,LBN,9.12638164125738,942199.4,55.5675530924115,15394347263.1101,29437075213.5765,14042727950.4664,28.5693106923484,-3677830198.75614,31705346884.796,15.3840493184713,18.5732831856384,131.176166250484,1.58,15.1469639297676,..,..,97.191527201656,6630,16.2428645563051,1945728,470.481524926686,46.3673402468298,1.17465361055052,4196333,..,7.3175,1.19509671165545,34.11,0.0489928325244389,197000,803740,8.23648870375396,93.983,27.1168604641,..,..,14023252047.5164,14.9214178739235,58.6475836222719,..,64.6800003051758,41.0900001525879,16250,..,..
Morocco,2009,MAR,2.96433854865018,48852466.3143628,39.6776811715998,28027355463.9439,34925722182.9106,6898366718.9667,16.0301894646965,-1491300236.00916,37346258443.2657,34.0349634896597,-8.36413105993915,26.9881871477836,5.2,10.4633758207713,89.88029,9.30243968963623,88.5431396113244,300026,12.0318352059925,6938638,71.5417589065651,18.6367521975563,2.22626222654477,18343899,6.37294824918059,3.80916666666667,0.971862998667619,18.24,0.260903457522978,479503,3516281,..,62.807,45.3905371255,2190,..,5301076144.68825,11.2356308271674,50.5235240479744,47.5036306769826,45.3600006103516,50.7200012207031,2277,..,..
Malta,2009,MLT,-1.87642944101341,1614425761.00391,49.3892503962441,4361121107.12564,12778456214.6706,8417335107.54497,3.45587418274111,-7546242128.61988,24099842331.1523,4.07402070479063,-1.07883029009494,..,5.47,14.2817000847818,..,..,99.880399985612,93,2.42914979757085,..,1288.990625,..,0.830555146775326,387733,..,..,2.08432746082342,48.71,0.0102330656258928,113656,246890,48.0270774698622,6.672,37.3112214684,..,13.2,8395906776.03798,15.4604447014469,84.3455672701178,..,86.0400009155273,17.5799999237061,10,3.04999995231628,9.88000011444092
Mongolia,2009,MNG,-2.81559622132271,790260,9.97218163444706,2059062461.03415,2630471354.71431,571408893.680164,36.8212273337297,-569803703.97768,2850221855.42705,35.649950387696,..,68.0906140732509,4.32333333333333,8.27387638726637,96.47395,..,-131.595632416253,1142700.562,11.1439114391144,1093563,1.71676010051856,61.4288073555284,3.09108020566639,1780212,32.931630834238,13.2821191815202,7.61950593519408,14.97,0.19839411853616,40077,188875,..,2.562,..,1810,..,558483607.901477,..,88.0046178701323,..,43.0299987792969,60.7299995422363,1490,7.84000015258789,18.7000007629395
European Union,2010,EUU,2.10698395883533,111222780086.287,46.0032028110756,4299869132714.48,5618536835908.97,1318666544600.84,20.8467112311711,..,7081678696987.38,22.3725860303013,9.76410475193352,..,4.85568708682844,17.2007431793517,97.7939,1.45625996589661,54.5865034033606,1694173.2,17.2753713779093,..,110.513444411473,15.5227625466353,0.426909427407821,322196474,..,..,1.53112270420924,78.61,0.0105122284885682,113613097,198822433,16.6613928307643,28433.3720666828,..,..,..,1312218910422.39,8.79104914452586,65.2850753631569,..,82.7576335003924,20.6260931691457,78620,7.01269875795831,12.6682474508279
Albania,2010,ALB,4.22308382721044,12138446.1096681,27.8463353008726,3775932875.84848,5780725471.94661,2004806425.17749,67.8302385624601,-1043511678.05772,6279139430.06638,15.7962664106044,-0.572949577419735,46.0423493773593,3.11299225252949,13.0069704689222,85.95611,13.1075296401978,23.7139849400341,12013,8.14249363867684,..,106.314635036496,26.8964718440507,1.60937326447224,1519519,14.5679297597043,6.41754337281697,3.62604695579817,34.13,0.0338759658737667,105539,333066,1.4645172043822,0,3.8923117814,..,..,1986609955.00722,17.9466511524468,49.8871342198775,..,43.2999992370605,52.189998626709,14771,14.3900003433228,29.5
Andorra,2010,AND,-1.96683315898277,..,..,..,..,..,..,..,..,..,..,..,03.01,..,..,..,..,197.7,..,..,179.689361702128,..,-0.113252558621767,75011,..,..,..,..,..,24502,38171,23.6298420630012,..,..,..,..,..,22.0346591148102,..,..,..,..,5,..,..
Armenia,2010,ARM,2.58289738298329,..,19.0218718220889,3263209401.5128,4537162833.55646,1273953432.04365,45.4269141656082,-501862328.992661,5127970681.39017,34.9727633674395,12.8000040502254,64.8981606877843,2.85424148571429,11.9973865679021,..,..,64.6512304078486,17350,23.9506172839506,1065597,101.064769933263,58.3771053288981,-0.531464074093613,1825368,17.1479002473898,8.95025892533692,8.17636138473956,34.05,0.0602463206986371,93586,592300,2.3244279905282,5.9795,..,826.07201,13,1251845503.24365,17.6674630542826,51.7694653264099,..,56.8600006103516,37.7700004577637,17553,22.9200000762939,..
Austria,2010,AUT,1.59257712849987,1610873767.96537,32.0739454479654,146871813411.977,185620622249.928,38748808837.9509,26.1176148681642,7679700298.1241,222175555581.097,32.0481768575491,11.9695158579154,..,5.4,17.3716458705823,87.39116,2.14924001693726,64.8344395273815,27792,14.3439638852483,1730649,101.350024236549,36.0513570433141,-0.253173145767403,4800510,..,..,1.81353438995065,112.92,0.00715541031143429,2050400,3398000,13.7052796431285,357.885,..,5351,13.2,38634729974.3145,7.19291781563346,79.4261461496588,85.7862698271937,86.1900024414063,16.0599994659424,10,2.82999992370605,7.42000007629395
Azerbaijan,2010,AZE,3.80649102062563,16531000,47.3314407921885,6306941000,10236392000,3929451000,19.8884271619623,-331155000,14379007000,20.4030283110796,1.34649977154588,14.5783594826907,2.9,5.75895115998859,84.72605,11.8086996078491,-465.487298167864,47668,25.9243518912027,2061843,109.542344173442,42.6392037153114,1.59505668203145,4835557,10.250970356543,11.64,5.72687224669606,27.08,0.0657141956932351,475295,1506585,1.368551660922,7.8084,..,2079.1,..,3845497000,18.5376373015279,62.7904796891558,6.38557579182856,31.9500007629395,64.7300033569336,16756,10.3699998855591,..
Belarus,2010,BLR,8.03408813400746,102700000,28.2536726670805,33794800000,36820900000,3026100000,20.5379861868411,-1342800000,38401700000,45.6230792108655,12.2253955731567,50.6816352159645,4.95,13.522637648184,91.39466,..,85.6224329737371,88980,8.78717006348146,1849991,46.7409685463919,26.1232855627901,0.453328159855854,7081770,18.8683409680878,9.09166666666667,7.73574804312507,37.92,0.00778764008468238,1666631,4138600,3.05180279293044,1.539,..,5482,13.4,3019200000,7.87856616943338,105.147467703199,18.905245726907,95.8499984741211,5.94000005722046,5735,..,..
Belgium,2010,BEL,1.928764195703,1905030685.13708,51.466480505732,276154055605.483,364143639834.488,87990967136.9408,21.4367408065211,-58665007469.2642,449055976060.606,24.2057127607866,9.6879702638937,..,6.1,19.0029238526229,97.52697,1.61246001720428,74.2611828033881,13557,25.3535832937826,2918925,359.827807133421,18.1053717091607,0.962809676840454,10639649,..,..,2.18929920422458,91.76,0.0113471545566272,3373143,4639780,9.26259222057831,1067.351,79.6430090616,3582,13.9,87757769398.9899,9.7836692104795,165.939831105673,93.20645439648,85.6399993896484,17.2900009155273,80,4.63000011444092,10.8599996566772
Bosnia and Herzegovina,2010,BIH,1.69500203332376,5468247.41102707,48.5731115906893,8253151004.7465,8794058842.55384,540907837.807333,35.8065915750865,-362660381.874081,9111199364.34535,33.3887243059137,2.47860485721493,81.8567898033497,..,13.7225625949853,..,..,32.5620200924903,21440,2.78184480234261,..,72.3726171875,20.2609140700249,-0.116154964475276,1688142,21.7673569958669,3.15916666666667,1.99621236745889,35.17,0.013743789035514,390902,998615,2.83311656510338,0.00133914808477711,..,1027.054,..,533120901.563645,18.0998057899645,81.6567431708901,..,73.4400024414063,25.7600002288818,62996,18.3500003814697,28.2600002288818
Bulgaria,2010,BGR,2.21243106343319,114240000,27.2413777339589,23520630000,26931050000,3410420000,24.2266348426294,-1253650000,29108010000,27.29869048387,-0.272658887699365,102.155277066163,3.98,15.5800221154133,99.50947,..,40.7486432167721,50520,2.90540540540541,1215983,68.1245302137067,22.7407004009227,-0.188314947521282,5347166,11.2570622588396,4.076075,2.43899060504117,90.55,0.0186002202156643,1124723,2164258,8.40070151580639,2.13518,5.9082024528,4097,12.1,3409810000,9.56564530674775,91.0440480144703,20.5918647823436,87.4300003051758,14.7299995422363,2558,4.53999996185303,21.0300006866455
Croatia,2010,HRV,-1.02646183190893,224741363.125468,20.3571967123167,18522333342.1379,22641175687.258,4118842345.12008,20.2090237936514,-1098855797.19588,25880861834.2954,21.9373473735418,-3.03877417035969,..,04.08,17.1370596184174,94.75687,6.00450992584229,45.1036322196026,13338,15.2412280701754,..,76.7533950396684,29.058186863351,0.0782445394894119,2369143,15.0399219377783,1.7575,1.03055505333573,104.46,0.0135722527258185,837862,1865729,10.1821120907391,1.516001,18.8660759938,2722,12.9,4055147096.06648,10.3794096133657,52.7471455558475,72.4095699878699,78.1600036621094,22.3600006103516,65863,8.77999973297119,15.6700000762939
Cyprus,2010,CYP,-0.618672945826162,..,12.018117754746,9757308374.30782,15100529525.8353,5343221151.5275,24.7075074117592,681922528.277001,32507479587.4087,30.6010945376612,10.7959996850452,..,6.22,12.2929956299427,99.2851,..,96.3506715702671,1145,6.61157024793388,..,120.413095238095,..,1.10146370738414,751584,..,..,2.43004084102253,71.76,0.0113574344863296,194455,413192,38.2015190147448,36.2141,18.0624675704,..,12.8,5269702115.28718,14.8465533874895,38.7487654542968,..,81.4499969482422,23.2399997711182,10,6.63000011444092,11.6800003051758
Czechia,2010,CZE,2.13688048446924,945086547.381638,40.0510640017872,112974269862.914,130837451159.024,17863181296.1098,23.8042187775388,-4918465928.19759,149889637288.739,24.5276479613509,14.8123973292864,..,3.93,22.6674160694819,88.90553,..,28.6957955882688,35239.2,10.5527638190955,1233530,135.626181535673,16.0761806061205,0.197209093679863,7673029,15.4075518385647,1.08158333333333,1.47272727272729,41.66,0.00644300931965413,2261179,2367400,17.8641042573949,17.987,..,9468.848,14.5,17775521121.3845,5.36853964281542,124.185236196019,..,82.2799987792969,21.8700008392334,811,2.95000004768372,8.82999992370605
Denmark,2010,DNK,1.41948663073603,1325847662.92862,26.4592628011703,85208376995.668,140364057136.509,55155680140.8406,16.3011113709131,11194035263.6238,161249124401.136,49.9891003986056,0.540664569888392,..,7.94,17.4375233735168,96.27071,1.3357800245285,-19.8620224238206,26260,8.47098686997035,1192357,138.692075,24.7628143982558,0.606766049074667,4815111,2.76145345558213,..,2.31092436974789,63.14,0.00923352659734117,2112406,2613759,15.468284597737,..,25.5667984802,..,14.1,55011232129.628,13.4529145686794,55.7436743587126,..,90.8499984741211,12.5500001907349,6,4.46000003814697,6.8600001335144
Estonia,2010,EST,2.67816403908816,60041345.4112554,35.0325254486977,10445382753.9713,13400792030.5732,2955409276.60187,21.5724960703019,-1350833077.00115,15563229142.7539,32.5004183405635,21.256936199959,..,5.43,17.9410828969199,99.11009,..,12.3132559734878,9488,1.93029490616622,..,31.4101203113942,43.4706696593522,-0.41725864442961,906655,..,..,2.97204512015696,88.67,0.0184192500493748,347883,482211,15.7345932479892,4.148,6.9444941109,787,13.3,2926659130.85872,11.3632991728371,122.304032226172,7.89764510837486,91.4700012207031,11.6599998474121,242,7.80000019073486,14.0299997329712
Finland,2010,FIN,2.71496673450685,1508665557.86436,66.7488675182891,65197990908.5137,92734443440.5483,27536452532.0346,15.6345711150381,2766046759.74603,109507196613.916,20.9084245820967,6.30363788258525,..,06.07,18.6177408591667,98.30938,1.34650003910065,52.2354339314894,22919,4.60792239288601,1126001,17.6484106614018,25.0618979362903,0.865385899923003,4492880,..,..,1.1841352315465,36.83,0.0074451835770154,1559400,1250000,13.146580584087,728.823996721215,13.4100944117,5919,13.8,27507192165.6565,7.14102982886135,55.4561019120824,..,86.5999984741211,17.5599994659424,6,4.26000022888184,9.02000045776367
Georgia,2010,GEO,7.02738532732053,7404609.48,13.9444162835308,5021340414.73,6113856560.93,1092516146.2,18.2234605843119,-730489603.66,6887972932.11,50.7979352516044,..,73.0942435335179,1.90714285714284,13.6501511453941,..,..,57.972650228534,24600,19.0380761523046,1079445,66.2496063543161,51.3302560556858,-0.0338040788243874,2102941,12.9447096674448,10.0621515523871,7.11017897486098,48.28,0.0604886307935138,182432,1111897,2.03326328907998,0.879364,5.9076133104,1566.4,10.7,1003365567.04,13.0352436374362,56.6341065733035,31.8922535469443,41.189998626709,59.4799995422363,10636,..,..
Germany,2010,DEU,4.33960677706354,7115326141.84704,46.809762905083,999137549848.917,1263115070306.35,263977520457.431,29.3835400607151,60605522285.2814,1460555456262.48,25.2951368213615,12.8678986995209,..,4.68,17.7043768699422,89.06942,2.26455998420715,60.6644097086953,167000,19.9428097039019,7587097,234.606908225034,5.48200082261908,0.100481934472227,62940432,..,..,1.10380916115812,116.69,0.00723501763699512,26161950,52900000,16.884862185053,7487.48100076523,78.2609640364,33714.093,13.1,262799026547.763,7.60908789072949,68.0577668908839,..,88.4300003051758,14.2399997711182,159,3.24000000953674,8.30000019073486
Gibraltar,2010,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,0,..,3358.5,..,0.0685064139857829,33585,..,..,..,..,..,10433,24000,..,..,2.1069806398,..,..,..,..,..,..,..,..,..,..,..
Greece,2010,GRC,-5.60036851879792,626946377.359653,11.1271470871837,59785809474.8531,80155825964.1681,20370016489.315,14.0063545925877,1163732571.11806,96178793859.5338,53.2502096993431,-3.43061063827372,..,3.1,17.0838361775172,96.81343,1.92597997188568,65.8232260350735,74890,9.3382881802925,3170434,86.278828549263,37.3665140270838,0.601864644518792,8484693,..,..,4.71298907760393,78.61,0.00440489980046931,2252653,5898097,11.5945307682889,4.85169832333462,30.5781719177,2552,12.3,20074263816.1336,12.2936756869624,31.6109422031694,136.602224223793,64.4000015258789,38.7200012207031,52,12.9499998092651,14.7799997329712
Greenland,2010,GRL,0.69531455570224,..,..,..,..,..,..,..,..,..,38.5595239628547,..,..,..,..,..,..,2428,..,..,0.138640516506274,..,1.3797950037214,48018,..,..,..,..,..,12390,21822,47.2718691526033,..,..,..,..,..,19.02492844972,47.4600852393806,..,..,..,..,..,..
Hungary,2010,HUN,1.3118389146489,1799363441.47378,48.8286536145338,84232234635.8222,100281103545.836,16048868910.0143,14.9801404328207,-3936697507.46568,125347368658.547,20.3735696957923,9.74458691705804,..,4.55,18.7802888952381,97.27224,1.88152003288269,57.0025694106191,53430,26.6974984233761,1734398,110.460874848117,25.1686083937638,0.430609461286473,6891116,17.304382700297,4.92640922063634,4.85555795691951,56.69,0.0172771377284289,2159421,2977234,25.9226082301781,5.60895570713066,..,7902.7,13.4,15942611462.7657,4.89565302078144,138.893915694395,81.2474249176074,87.6800003051758,15.25,1435,4.30000019073486,12.5600004196167
