Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"IG","Dépenses publiques","688","Serbie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","17044.356087","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","688","Serbie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","17827.770991","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","688","Serbie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","20694.187651","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","688","Serbie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","21754.693673","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","688","Serbie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","364.148032","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","688","Serbie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","399.96897","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","688","Serbie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","440.845316","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","688","Serbie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","517.644429","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","544.327389","X","Ciffre de sources internationales","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","546.190832","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","609.975619","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","597.490175","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","10.989004","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","9.183348","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","12.922535","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","2.995815","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2016","2016","millions","9.640295","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","8.897588","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2018","2018","millions","10.395707","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2019","2019","millions","2.889391","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2016","2016","millions","1.348708","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2017","2017","millions","0.285759","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2018","2018","millions","2.526828","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2019","2019","millions","0.106424","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2016","2016","millions","2.549304","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2017","2017","millions","2.647901","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2018","2018","millions","3.043491","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2019","2019","millions","1.984543","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2016","2016","millions","2.42855","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2017","2017","millions","2.362142","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2018","2018","millions","2.58659","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2019","2019","millions","1.909196","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2016","2016","millions","0.120753","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2017","2017","millions","0.285759","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2018","2018","millions","0.456901","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2019","2019","millions","0.075347","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2016","2016","millions","8.4397","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2017","2017","millions","6.535447","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2018","2018","millions","9.879044","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2019","2019","millions","1.011273","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2016","2016","millions","7.211745","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2017","2017","millions","6.535447","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2018","2018","millions","7.809117","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23141","Pêche, Courantes (Administrations Publiques)","2019","2019","millions","0.980196","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2016","2016","millions","1.227955","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2017","2017","millions","0","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2018","2018","millions","2.069927","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","690","Seychelles","6110","Valeur US $","23142","Pêche, Capital (Administrations Publiques)","2019","2019","millions","0.031077","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","51899.886872","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","54816.590329","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","61366.268738","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","59423.357653","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","160.472356","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","164.889476","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","162.355037","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","131.637876","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2016","2016","millions","744.616454","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","1053.424335","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2018","2018","millions","1184.052413","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","702","Singapour","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2019","2019","millions","1099.66332","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","38245.195269","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","39511.72884","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","44100.384265","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","44914.436811","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","230.079555","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","210.120699","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","227.92422","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","268.673882","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2016","2016","millions","660.372569","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","746.719258","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2018","2018","millions","843.20152","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","703","Slovaquie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2019","2019","millions","845.203255","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","20651.49855","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","21414.22099","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","23575.422481","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","23456.048494","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","207.566655","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","176.864538","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","267.007295","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","298.309563","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2016","2016","millions","174.85795","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","141.524748","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2018","2018","millions","224.949996","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2019","2019","millions","250.299771","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2016","2016","millions","32.708705","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2017","2017","millions","35.33979","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2018","2018","millions","42.057299","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2019","2019","millions","48.009792","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2016","2016","millions","251.894673","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","220.332874","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2018","2018","millions","292.975043","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","705","Slovénie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2019","2019","millions","306.881219","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","706","Somalie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","0.014563","X","Ciffre de sources internationales","Consolidated General Government Expenditure"
"IG","Dépenses publiques","706","Somalie","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","0.014946","X","Ciffre de sources internationales","Consolidated General Government Expenditure"
"IG","Dépenses publiques","706","Somalie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","0.000152","X","Ciffre de sources internationales","Consolidated General Government Expenditure"
"IG","Dépenses publiques","706","Somalie","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","0.000164","X","Ciffre de sources internationales","Consolidated General Government Expenditure"
"IG","Dépenses publiques","706","Somalie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2017","2017","millions","0.000164","X","Ciffre de sources internationales","Consolidated General Government Expenditure"
"IG","Dépenses publiques","706","Somalie","6110","Valeur US $","23144","Protection de lénvironnement (Administrations Publiques)","2018","2018","millions","0.000303","X","Ciffre de sources internationales","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","360.995096","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","293.794408","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","309.019645","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","509.18623","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","2.112152","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","4.700627","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","1.706777","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","3.592142","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2018","2018","millions","0.352757","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2019","2019","millions","0.158485","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2018","2018","millions","1.168962","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2019","2019","millions","3.433657","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2016","2016","millions","1.74538","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2017","2017","millions","4.417255","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2018","2018","millions","0.826114","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2019","2019","millions","2.170885","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2018","2018","millions","0.286804","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23135","Agriculture, Courantes (Administrations Publiques)","2019","2019","millions","0.256647","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2018","2018","millions","0.53931","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23136","Agriculture, Capital (Administrations Publiques)","2019","2019","millions","1.914238","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2017","2017","millions","0.044883","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23137","Sylviculture (Administrations Publiques)","2018","2018","millions","0.112408","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23138","Sylviculture, Courantes (Administrations Publiques)","2017","2017","millions","0.044883","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2016","2016","millions","0.366772","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2017","2017","millions","0.238489","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2018","2018","millions","0.768256","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","728","Soudan du Sud","6110","Valeur US $","23140","Pêche (Administrations Publiques)","2019","2019","millions","1.262772","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2016","2016","millions","256293.638834","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2017","2017","millions","266315.482785","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2018","2018","millions","276841.751471","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23130","Dépenses (Administrations Publiques)","2019","2019","millions","262059.790375","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2016","2016","millions","682.785061","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2017","2017","millions","691.437153","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2018","2018","millions","835.201","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23131","Agriculture, sylviculture, pêche (Administrations Publiques)","2019","2019","millions","764.086827","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2016","2016","millions","640.855564","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2017","2017","millions","644.647294","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2018","2018","millions","784.00755","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23132","Agriculture, sylviculture, pêche, Courantes (Administrations Publiques)","2019","2019","millions","715.769727","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2016","2016","millions","41.929497","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2017","2017","millions","46.78986","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2018","2018","millions","51.19345","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23133","Agriculture, sylviculture, pêche, Capital (Administrations Publiques)","2019","2019","millions","48.3171","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2016","2016","millions","563.653901","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2017","2017","millions","566.274278","A","Chiffre officiel","Consolidated General Government Expenditure"
"IG","Dépenses publiques","752","Suède","6110","Valeur US $","23134","Agriculture (Administrations Publiques)","2018","2018","millions","667.010385","A","Chiffre officiel","Consolidated General Government Expenditure"
